id	long	lat	nombre	sucursal	telefonos	mail	calle	altura	piso_dpto	calle_cruce	barrio	comuna	codigo_postal	codigo_postal_argentino
376	-58.4576422367796	-34.6269634360477	Bbva Banco Frances	Sucursal 126 - Flores	4631- 0113/4631-4690/4631-4851/4631-0519		RIVADAVIA	6483			Flores	7	1406	C1406GLH
370	-58.440140943746	-34.6200243143113	Bbva Banco Frances	Sucursal 124 - Caballito	4901-6578/4902-5528/4903-8447		RIVADAVIA	5300			Caballito	6	1424	C1424CEU
362	-58.4029784506481	-34.6098763080802	Bbva Banco Frances	Sucursal 301 - Balvanera	4951-9035/4951- 9438/4952-6460/4953-5506		RIVADAVIA	2577			Balvanera	3	1034	C1034ACE
359	-58.4231001549889	-34.6122972560651	Bbva Banco Frances	Sucursal 117 - Almagro	4958- 6293/4958-6307/4981-0996 /4981- 5919		RIVADAVIA	4059			Almagro	5	1205	C1205AAA
348	-58.4345631805429	-34.6173695992508	Citibank	Sucursal - Parque Rivadavia			RIVADAVIA	4917			Caballito	6	1424	C1424CEE
343	-58.4631138459089	-34.6290494563225	Citibank	Sucursal - Flores			RIVADAVIA	6928			Flores	7	1406	C1406GLZ
341	-58.4526336532198	-34.6251783224701	Citibank	Sucursal - Caballito			RIVADAVIA	6130			Caballito	6	1406	C1406GLR
315	-58.4555669776939	-34.6263173680807	Standard Bank	Sucursal 507 - Flores	4631-8478/4631-0089/4631-0080/4633-2108/4633-2107		RIVADAVIA	6312			Flores	7	1406	C1406GLT
309	-58.4394642698781	-34.6197239352239	Standard Bank	Sucursal 542 - Caballito	4902-9695/4902-0244/4901-8672/4904-1601		RIVADAVIA	5234			Caballito	6	1424	C1424CEU
275	-58.4402452783821	-34.6200699670782	Banco Galicia	Sucursal 136 - Caballito	4903-3761/4903-6333/4903-2897		RIVADAVIA	5306			Caballito	6	1424	C1424CEV
239	-58.5213580776028	-34.639031231989	Banco Galicia	Sucursal 14 - Liniers	4641-5815/4641-4899/4641-4393		RIVADAVIA	11102			Liniers	9	1408	C1408AAY
233	-58.4186143219049	-34.611111921517	Banco Galicia	Sucursal 07 - Boedo	4982-3379/4982-1011/4982-2179		RIVADAVIA	3702			Almagro	5	1204	C1204AAP
232	-58.46587215102	-34.6296192814988	Banco Galicia	Sucursal 06 - Flores	4611-6683/4611-5548/4613-9113		RIVADAVIA	7121			Flores	7	1406	C1406GMB
212	-58.5241718068538	-34.6390745703254	Banco Patagonia	Sucursal 236 - Liniers	4643-1155/4642-2916/4644-1726		RIVADAVIA	11334			Liniers	9	1408	C1408ABN
206	-58.4604398437485	-34.6282454514357	Banco Patagonia	Sucursal 22 - Flores	4632-4788/4632-5800		RIVADAVIA	6744			Flores	7	1406	C1406GLX
187	-58.4234602209403	-34.6126306873458	Banco Patagonia	Sucursal 311 - Almagro	4981-4876/4981-3848/4981-2637		RIVADAVIA	4100			Almagro	5	1205	C1205AAN
175	-58.4828955074412	-34.6341741468595	Banco De La Provincia De Buenos Aires	Sucursal 15 - Floresta	4671-9282/4672-7611		RIVADAVIA	8456			Velez Sarsfield	10	1407	C1407DYT
152	-58.4615954504538	-34.6286170202248	Banco De La Provincia De Buenos Aires	Sucursal 5 - Flores	4611-1099/4612-5766/4612-4316/4637-3540/4637-7626		RIVADAVIA	6824			Flores	7	1406	C1406GLY
147	-58.436884950384	-34.6184004524973	Banco De La Provincia De Buenos Aires	Sucursal 18 - Caballito	4901-2382/4901-5313/4902-3022/4902-5203/		RIVADAVIA	5025			Caballito	6	1424	C1424CEF
142	-58.4063862726668	-34.6102318589519	Banco De La Provincia De Buenos Aires	Sucursal 4 - Plaza Miserere	4861-7595/4861-7148/4861-7590/4861-7594/4864-6914		RIVADAVIA	2828			Balvanera	3	1203	C1203AAN
135	-58.508100460367	-34.6386665454196	Banco De La Nacion Argentina	Sucursal - Villa Luro	4635-1940		RIVADAVIA	10249			Villa Luro	10	1408	C1408AAC
127	-58.4865493093726	-34.6348479659886	Banco De La Nacion Argentina	Sucursal - Floresta	4671-1293		RIVADAVIA	8699			Velez Sarsfield	10	1407	C1407DYI
93	-58.520494621172	-34.639074851762	Banco De La Nacion Argentina	Sucursal - Liniers	4641-4374		RIVADAVIA	11078			Liniers	9	1408	C1408AAX
91	-58.4640914459241	-34.6292457787877	Banco De La Nacion Argentina	Sucursal - Flores	4612-3188		RIVADAVIA	7000			Flores	7	1406	C1406GLZ
82	-58.438839887407	-34.6192683666551	Banco De La Nacion Argentina	Sucursal - Caballito	4902-3755		RIVADAVIA	5199			Caballito	6	1424	C1424CEG
76	-58.4068626387626	-34.6102646358218	Banco De La Nacion Argentina	Sucursal - Plaza Miserere	4860-7401		RIVADAVIA	2856			Balvanera	3	1203	C1203AAN
73	-58.4187895101772	-34.6111261465896	Banco De La Nacion Argentina	Sucursal - Bulnes	4958-6928		RIVADAVIA	3726			Almagro	5	1204	C1204AAP
514	-58.3998562218245	-34.6098200600728	Banco Supervielle	Sucursal - Balvanera	4115-5377/4115-5378/5648-0080/5648-0081/5648-0082	SucursalBalvanera@supervielle.com.ar	RIVADAVIA AV	2362			Balvanera	3	1034	C1034ACP
227	-58.3994499370296	-34.6097885685224	Banco Galicia	Sucursal 01 - Balvanera	4951-7382/4951-5668/4951-8128/4951-8616		RIVADAVIA AV	2330			Balvanera	3	1034	C1034ACP
64	-58.3893121364659	-34.6090108717134	Banco Ciudad De Buenos Aires	Sucursal 40 - Congreso	4383-0794/4383-0802	suc40@bancociudad.com.ar	RIVADAVIA AV.	1601			San Nicolas	1	1033	C1033AAG
27	-58.401425026845	-34.6097987794857	Banco Ciudad De Buenos Aires	Sucursal 22 - Once	4320-6264/4320-6261	suc22@bancociudad.com.ar	RIVADAVIA AV.	2479			Balvanera	3	1034	C1034ACD
23	-58.4673241511648	-34.6302358751189	Banco Ciudad De Buenos Aires	Anexo Flores	4611-9860/4611-6807		RIVADAVIA AV.	7236			Flores	7	1406	C1406GMP
22	-58.4630084387868	-34.6290193221601	Banco Ciudad De Buenos Aires	Sucursal 18 - Flores	4612-5264/4612-4933	suc18@bancociudad.com.ar	RIVADAVIA AV.	6920			Flores	7	1406	C1406GLZ
14	-58.51981681634	-34.6389019424253	Banco Ciudad De Buenos Aires	Sucursal 13 - Liniers	4641-8959/4641-1503	suc13@bancociudad.com.ar	RIVADAVIA AV.	11059			Liniers	9	1408	C1408AAK
3	-58.4673241511648	-34.6302358751189	Banco Ciudad De Buenos Aires	Sucursal 03 - Flores	4612-0509/4611-8151		RIVADAVIA AV.	7232			Flores	7	1406	C1406GMP
647	-58.4621066153196	-34.6302980848895	Banco Credicoop Cooperativo Limitado	Sucursal 65 - Flores Centro	4613-1079		RIVERA INDARTE	112			Flores	7	1406	C1406DXD
289	-58.3740499124454	-34.6097301569033	Banco Galicia	Sucursal 216 - Diagonal Sur	4343-9271/4343-9273/4343-9276		ROCA JULIO A PRESIDENTE AV	538			Monserrat	1	1067	C1067ABN
62	-58.4553384852278	-34.6847127152894	Banco Ciudad De Buenos Aires	Anexo C.G.P. Nº 8	4605-1659/4605-1577		ROCA, CNEL. AV.	5252			Villa Riachuelo	8	1439	C1439DVN
411	-58.4059855352029	-34.636025458182	Bbva Banco Frances	Sucursal 12 - Parque Patricios	4943-4429/4943-4741/4943-4802/4308-3012/4308-2011		RONDEAU	3002			Parque Patricios	4	1262	C1262ABP
773	-58.4164834336733	-34.6511241530546	Compañia Financiera Argentina	Sucursal - Pompeya	4919-8360		SAENZ AV	945			Nueva Pompeya	4	1437	C1437DOB
625	-58.4162333937271	-34.6547720744561	Hsbc Bank Argentina S. A.	Sucursal - Pompeya	4911-3110/4911-3603/4911-5817/4911-7243/4912-6361		SAENZ AV	1202			Nueva Pompeya	4	1437	C1437DOR
401	-58.4161922984483	-34.6537712283728	Bbva Banco Frances	Sucursal 10 - Nueva Pompeya	4911-6306/4911-0010/4911-2134/4912-0079		SAENZ AV	1146			Nueva Pompeya	4	1437	C1437DOQ
65	-58.4161886629854	-34.6525036084531	Banco Ciudad De Buenos Aires	Sucursal 42 - Pompeya	4912-2908/4912-2811	suc42@bancociudad.com.ar	SAENZ AV	1016			Nueva Pompeya	4	1437	C1437DOP
503	-58.3785747946104	-34.6053300481784	Banco Santander Rio	Sucursal 168 - Diagonal Norte	4118-6500		SAENZ PEÑA ROQUE	844			San Nicolas	1	1035	C1035AAQ
285	-58.3784574004294	-34.6052817603231	Banco Galicia	Sucursal 175 - Diagonal Norte	4327-2862/4327-2542/4327-2540		SAENZ PEÑA ROQUE	865			San Nicolas	1	1035	C1035AAD
157	-58.3784024561749	-34.6054205087814	Banco De La Provincia De Buenos Aires	Anexo Rentas De La Provincia De Buenos Aires			SAENZ PEÑA ROQUE	832			San Nicolas	1	1035	C1035AAQ
70	-58.3741694903989	-34.6075248342404	Banco Ciudad De Buenos Aires	Sucursal 52 - Plaza De Mayo	4334-4318/4343-3153	suc52@bancociudad.com.ar	SAENZ PEÑA ROQUE	541			San Nicolas	1	1035	C1035AAA
744	-58.3762050013001	-34.6066804420991	Banco Comafi	Sucursal - Casa Central	4347-0400		SAENZ PEÑA, ROQUE	660			San Nicolas	1	1035	C1035AAO
478	-58.4032994345106	-34.5747566218204	Banco Santander Rio	Sucursal 194 - Paseo Alcorta	4116-4000		SALGUERO JERONIMO	3212			Palermo	14	1425	C1425DFQ
475	-58.4078490423271	-34.5798053330658	Banco Santander Rio	Sucursal 208 - Plaza Alemania	4110-6100		SALGUERO JERONIMO	2727			Palermo	14	1425	C1425DEL
473	-58.3833611845103	-34.610105501042	Banco Santander Rio	Sucursal 176 - Alsina	4118-3600		SALTA	132			Monserrat	1	1074	C1074AAD
634	-58.403030794875	-34.623803404774	Hsbc Bank Argentina S. A.	Sucursal - Drive In Centro	4308-5929		SAN JUAN	2743			San Cristobal	3	1232	C1232AAJ
497	-58.4037782676565	-34.6240618728601	Banco Santander Rio	Sucursal 34 - San Cristobal	4116-7400		SAN JUAN	2812			San Cristobal	3	1232	C1232AAX
424	-58.4016051415964	-34.6237947505172	Bbva Banco Frances	Sucursal 308 - San Cristobal	4941-4281/4941-4631/4942-4428/4942-6647		SAN JUAN	2654			San Cristobal	3	1232	C1232AAV
369	-58.4159909665212	-34.6253390330361	Bbva Banco Frances	Sucursal 4 - Boedo	4931-1606/4931-8598/4931-8757/4931-2163		SAN JUAN	3599			Boedo	5	1233	C1233ABF
228	-58.4090368588909	-34.6245355145366	Banco Galicia	Sucursal 02 - San Cristobal	4932-8177/4931-1614/4932-8208/4957-4397		SAN JUAN	3101			San Cristobal	3	1233	C1233ABB
190	-58.4253655768771	-34.6268821172137	Banco Patagonia	Sucursal 27 - Av. San Juan	4923-8714/4923-0966		SAN JUAN	4300			Boedo	5	1233	C1233ABZ
119	-58.4051090871133	-34.6240588952959	Banco De La Nacion Argentina	Sucursal - San Cristobal (C.F.)	4941-1860		SAN JUAN	2867			San Cristobal	3	1232	C1232AAK
759	-58.3731867322431	-34.5929646256025	Banco Piano	Sucursal - Sheraton	4318-9000	echegole@piano.com.ar	SAN MARTIN	1225			Retiro	1	1104	C1104AKC
757	-58.3737762879219	-34.603932300253	Banco Piano	Sucursal - Casa Central	4325-6562/4326-9004/4326-2463/4325-0472/4325-0473	Paolof@piano.com.ar	SAN MARTIN	345			San Nicolas	1	1004	C1004AAG
712	-58.5149296555921	-34.5904200501204	Banco Itau	Sucursal 071 - Villa Devoto	4501-8558/4501-8421/4502-1002		SAN MARTIN	7195			Villa Devoto	11	1419	C1419ICI
610	-58.3741903323143	-34.5989984339272	Hsbc Bank Argentina S. A.	Sucursal - Jorge Luis Borges	4312-4806/4312-4807		SAN MARTIN	768	SHOPPING GALERIAS PACIFICO		San Nicolas	1	1004	C1004AAP
584	-58.3737694178172	-34.6040715902523	Banco De Corrientes	Sucursal 15 - Buenos Aires	4394 -7020/4349-7125		SAN MARTIN	333			San Nicolas	1	1004	C1004AAG
579	-58.3739874381237	-34.6015112254338	Banco Regional De Cuyo	Sucursal - Capital Federal	4013-1100/4013-1112		SAN MARTIN	554			San Nicolas	1	1004	C1004AAL
536	-58.3737258015599	-34.606076587949	Banco Supervielle	Sucursal - Buenos Aires	4340-3000	sucursal001@supervielle.com.ar	SAN MARTIN	176			San Nicolas	1	1004	C1004AAD
354	-58.496368184799	-34.5969368625458	Citibank	Sucursal - Villa Del Parque			SAN MARTIN	5644			Villa Del Parque	11	1417	C1417DTQ
265	-58.373929034256	-34.601335597245	Banco Galicia	Sucursal 68 - Microcentro San Martin	4322-7035/4327-2594/4327-2598/4327-2640		SAN MARTIN	577			San Nicolas	1	1004	C1004AAK
238	-58.4976674125178	-34.5968854549394	Banco Galicia	Sucursal 12 - Villa Del Parque	4502-7686/4502-7755/4502-7770/4502-7894		SAN MARTIN	5702			Villa Devoto	11	1419	C1419IBN
221	-58.5114884110415	-34.5914492606552	Banco Patagonia	Sucursal 107 - Villa Devoto	4571-0705/4571-6797/4574-1815		SAN MARTIN	6933			Villa Devoto	11	1419	C1419ICG
178	-58.5099286464972	-34.5919855581144	Banco De La Provincia De Buenos Aires	Sucursal 28 - Villa Devoto	4572-7185/4572-4143/4574-0386/4573-0676		SAN MARTIN	6827			Villa Devoto	11	1419	C1419ICF
156	-58.3736348625	-34.6063617625915	Banco De La Provincia De Buenos Aires	Casa Central - Sucursal Buenos Aires			SAN MARTIN	137			San Nicolas	1	1004	C1004AAC
117	-58.3742439090553	-34.5969990737838	Banco De La Nacion Argentina	Sucursal - Plaza San Martin	4328-3333		SAN MARTIN	927			Retiro	1	1004	C1004AAS
114	-58.3741932576769	-34.5942087009993	Banco De La Nacion Argentina	Sucursal - Catalinas	4314-8388		SAN MARTIN	1157			Retiro	1	1004	C1004AAW
622	-58.4648014038424	-34.6027751503837	Hsbc Bank Argentina S. A.	Sucursal - Paternal	4581-0982/4581-7388/4581-7726		SAN MARTIN AV	2799			Paternal	15	1416	C1416CSC
412	-58.4608045479764	-34.6037884209209	Bbva Banco Frances	Sucursal 38 - Paternal	4581-0918/4581-1841/4581-9553/4582-5211		SAN MARTIN AV	2349			Paternal	15	1416	C1416CRL
281	-58.4644996773024	-34.6030604207431	Banco Galicia	Sucursal 158 - Paternal	4583-3405/4581-5168/4585-2742		SAN MARTIN AV	2800			Villa Gral. Mitre	11	1416	C1416CSP
110	-58.4617291657001	-34.6037690377243	Banco De La Nacion Argentina	Sucursal - Paternal	4581-3765		SAN MARTIN AV	2402			Villa Gral. Mitre	11	1416	C1416CRZ
63	-58.4472839861848	-34.6074406635716	Banco Ciudad De Buenos Aires	Sucursal 29 - Cid Campeador	4582-4379/4582-8425	suc29@bancociudad.com.ar	SAN MARTIN AV.	1242			Caballito	6	1416	C1416CRN
671	-58.5078569212754	-34.6093793975623	Banco Credicoop Cooperativo Limitado	Sucursal 27 - Villa Devoto	4639-4727		SANABRIA	2963			Villa Devoto	11	1417	C1417AZQ
741	-58.4204096875336	-34.5822074660724	Banco Comafi	Sucursal - Botanico	4832-5842		SANTA FE	4018			Palermo	14	1425	C1425BHP
739	-58.4058196478938	-34.5929004728778	Banco Comafi	Sucursal - Barrio Norte	4823-3119		SANTA FE	2762			Recoleta	2	1425	C1425BGP
729	-58.3795966970588	-34.5952774550511	Bnp Paribas	Sucursal - Plaza San Martin	4891-4800		SANTA FE	880			Retiro	1	1059	C1059ABP
706	-58.3788545993779	-34.5950507854143	Banco Itau	Sucursal 051 - Pza. San Martin	4311-9876		SANTA FE	831			Retiro	1	1059	C1059ABC
704	-58.4066897399662	-34.5919428817268	Banco Itau	Sucursal 065 - Barrio Norte	4825-2565/4825-9022/4826-0199		SANTA FE	2867			Recoleta	2	1425	C1425BGD
697	-58.4117659863624	-34.5878152840219	Banco Itau	Sucursal 004 - Alto Botanico	4824-4100/4824-8365		SANTA FE	3315			Palermo	14	1425	C1425BGI
627	-58.4130826994652	-34.5871623094756	Hsbc Bank Argentina S. A.	Sucursal - Salguero	4825-0228/4825-0465/4825-0471/4825-0636/4826-9380		SANTA FE	3400			Palermo	14	1425	C1425BGV
598	-58.400171502919	-34.5949612951191	Hsbc Bank Argentina S. A.	Sucursal - Barrio Norte	4824-6214/4822-0317/4822-6452		SANTA FE	2321			Recoleta	2	1123	C1123AAF
593	-58.4091385306239	-34.5897262835287	Hsbc Bank Argentina S. A.	Sucursal - Alto Palermo	4824-3003/4821-4610/4821-4685		SANTA FE	3117			Recoleta	2	1425	C1425BGG
577	-58.394364809106	-34.5957444783947	Banco Hipotecario	Sucursal - Barrio Norte	4813-2436		SANTA FE	1883			Recoleta	2	1123	C1123AAA
568	-58.3780766637515	-34.5951452039104	Banco Macro	Sucursal - Plaza San Martin			SANTA FE	784			Retiro	1	1059	C1059ABO
553	-58.3988523486383	-34.5954055078141	Banco Macro	Sucursal - Barrio Norte			SANTA FE	2220			Recoleta	2	1123	C1123AAR
542	-58.4077758708292	-34.5911661616597	Banco Supervielle	Sucursal - Palermo Norte	5554-5950	SucursalPalermoNorte@supervielle.com	SANTA FE	2974			Recoleta	2	1425	C1425BGR
541	-58.4097223148966	-34.5894652493481	Banco Supervielle	Sucursal - Altos De Palermo	4824-5680/4824-5602/4822-2127	altosdepalermo@supervielle.com.ar	SANTA FE	3164			Recoleta	2	1425	C1425BGT
540	-58.4238197005255	-34.5793242299566	Banco Supervielle	Sucursal - Palermo	5787 - 0776	virtual@supervielle.com.ar	SANTA FE	4453			Palermo	14	1425	C1425BHG
490	-58.398608433694	-34.5952904791667	Banco Santander Rio	Sucursal 163 - Barrio Norte	4118-6400		SANTA FE	2201			Recoleta	2	1123	C1123AAE
486	-58.3877952410327	-34.5958298841651	Banco Santander Rio	Sucursal 29 - Av. Santa Fe	4118-0500		SANTA FE	1450			Recoleta	2	1060	C1060ABN
479	-58.4154320781254	-34.585388840201	Banco Santander Rio	Sucursal 196 - Botanico	4118-6900		SANTA FE	3655			Palermo	14	1425	C1425BGL
477	-58.4104576983592	-34.5889066295091	Banco Santander Rio	Sucursal 191 - Alto Palermo	4118-4000		SANTA FE	3228			Palermo	14	1425	C1425BGU
476	-58.4085357678052	-34.5902326549939	Banco Santander Rio	Sucursal 31 - Guadalupe	4110-1900		SANTA FE	3077			Recoleta	2	1425	C1425BGF
454	-58.4280576753515	-34.5777708563668	Banco Santander Rio	Sucursal 384 - Plaza Italia	4118-8600		SANTA FE	4846			Palermo	14	1425	C1425BHX
421	-58.3792045318442	-34.5950815768417	Bbva Banco Frances	Sucursal 116 - Retiro	4311-1870/4311-4363/4312-7922/4315-8308		SANTA FE	861			Retiro	1	1059	C1059ABC
414	-58.3905169576898	-34.5958970770378	Bbva Banco Frances	Sucursal 17 - Recoleta	4811-3863/4815-6564/4815-6567/4812-8567		SANTA FE	1630			Recoleta	2	1060	C1060ABP
409	-58.3977105657481	-34.5954317532794	Bbva Banco Frances	Sucursal 332 - Palermo	4821-1452/4826-9633/4826-8677/4827-1660		SANTA FE	2121			Recoleta	2	1123	C1123AAD
406	-58.4048663061103	-34.5934056488082	Bbva Banco Frances	Sucursal 165 - Palermo	4824-3015/4826-8116/4826-8354/4826-8408		SANTA FE	2699			Recoleta	2	1425	C1425BGB
403	-58.4300467159016	-34.57717410538	Bbva Banco Frances	Sucursal 26 - Palermo	4773-4868/4773-8327/4773-3191/4777-9280/4777-9281		SANTA FE	5000			Palermo	14	1425	C1425BHY
351	-58.3835339515118	-34.5956149740496	Citibank	Sucursal - Torre			SANTA FE	1146			Retiro	1	1059	C1059ABS
338	-58.4032810189937	-34.5942692108934	Citibank	Sucursal - Barrio Norte			SANTA FE	2570			Recoleta	2	1425	C1425BGN
337	-58.3906080232633	-34.5958986972285	Citibank	Sucursal - Av. Santa Fe			SANTA FE	1634			Recoleta	2	1060	C1060ABP
334	-58.4097968919364	-34.5894024209316	Citibank	Sucursal - Altos De Palermo			SANTA FE	3168			Recoleta	2	1425	C1425BGT
326	-58.3808560279525	-34.5953900317649	Standard Bank	Sucursal 866 - Plaza San Martin	4326-5859/4326-6323/4325-6518/4325-6628		SANTA FE	964			Retiro	1	1059	C1059ABQ
321	-58.4136432649253	-34.5867854195497	Standard Bank	Sucursal 509 - Palermo	4821-7448/4822-6695/4823-9230		SANTA FE	3440			Palermo	14	1425	C1425BGW
320	-58.4118427878589	-34.5879810497383	Standard Bank	Sucursal 905 - Alto Palermo	4827-2662/4827-2827/4827-2989/4827-2866		SANTA FE	3316			Palermo	14	1425	C1425BGV
304	-58.39936668199	-34.5951411548564	Standard Bank	Sucursal 540 - Santa Fe	4825-7652/4825-8839/4827-5402		SANTA FE	2265			Recoleta	2	1123	C1123AAE
296	-58.4064075919669	-34.5921846510842	Banco Galicia	Sucursal 314 - Estacion Aguero	4822-9415/4823-1626		SANTA FE	2835			Recoleta	2	1425	C1425BGD
263	-58.4159566299481	-34.5850426349726	Banco Galicia	Sucursal 66 - Jardin Botanico	4511-5900/4511-5901/4511-5902		SANTA FE	3701			Palermo	14	1425	C1425BGM
261	-58.3859188318997	-34.5956067060469	Banco Galicia	Sucursal 39 - Barrio Norte	4811-1400/4811-0546/4811-1417/4811-0975		SANTA FE	1301			Retiro	1	1059	C1059ABH
218	-58.4085474835023	-34.5904536667699	Banco Patagonia	Sucursal 17 - Palermo	4822-5327/4825-3382		SANTA FE	3060			Recoleta	2	1425	C1425BGS
196	-58.4161501049563	-34.5849143836527	Banco Patagonia	Sucursal 106 - Botanico	4832-5012/4833-0671		SANTA FE	3725			Palermo	14	1425	C1425BGM
169	-58.3949101214	-34.5958776737583	Banco De La Provincia De Buenos Aires	Sucursal 2 - Riobamba	4819-9100/4819-9103/4819-9101/4819-9104		SANTA FE	1902			Recoleta	2	1123	C1123AAO
163	-58.4194114428257	-34.5828938176714	Banco De La Provincia De Buenos Aires	Sucursal 14  - Palermo	4832-6005/4832-6111/4832-2395/4833-4588		SANTA FE	3958			Palermo	14	1425	C1425BHO
112	-58.3999750282601	-34.5950139208929	Banco De La Nacion Argentina	Sucursal - Azcuenaga	4822-1683		SANTA FE	2299			Recoleta	2	1123	C1123AAE
107	-58.4215045432391	-34.5814899188156	Banco De La Nacion Argentina	Sucursal - Palermo	4774-0323		SANTA FE	4162			Palermo	14	1425	C1425BHQ
16	-58.4034857713531	-34.5942206051364	Banco Ciudad De Buenos Aires	Sucursal 15 - Barrio Norte	4823-5989/4823-0891	suc15@bancociudad.com.ar	SANTA FE AV.	2600			Recoleta	2	1425	C1425BGN
230	-58.3845800794116	-34.6138167338369	Banco Galicia	Sucursal 04 - Monserrat	4381-2696/4381-5466		SANTIAGO DEL ESTERO	446			Monserrat	1	1075	C1075AAJ
762	-58.3780064642962	-34.6047443387825	Nuevo Banco Del Chaco S. A.	Sucursal - Buenos Aires	4325-7736/4325-5214/4325-7737/4325-7238		SARMIENTO	0		ESMERALDA	San Nicolas	1		
751	-58.4042066770332	-34.6063891080262	Banco Comafi	Sucursal - Once	4951-0796		SARMIENTO	2659			Balvanera	3	1045	C1045ABC
734	-58.3771518597433	-34.6046615229155	Banco De Tierra De Fuego	Sucursal - Buenos Aires	4325-4070/4325-4079		SARMIENTO	741			San Nicolas	1	1041	C1041AAO
733	-58.3757916592839	-34.6045768379973	Bnp Paribas	Sucursal - Sarmiento	4325-1907		SARMIENTO	641			San Nicolas	1	1041	C1041AAM
718	-58.373640096877	-34.6044845452419	Banco Mariva	Sucursal - Casa Central	0800-999-MARIVA (6274)		SARMIENTO	500			San Nicolas	1	1041	C1041AAJ
693	-58.3717191020905	-34.6042726838777	Banco Itau	Sucursal 093 - Microcentro	4325-5650/4325-9971/4325-6866/4325-7268		SARMIENTO	345			San Nicolas	1	1041	C1041AAG
673	-58.3712489276573	-34.6042926020559	Banco De Valores S. A.	Sucursal - Casa Central	4323-6900		SARMIENTO	310			San Nicolas	1	1041	C1041AAH
574	-58.377038167804	-34.6046547073408	Banco Bisel	Sucursal - Buenos Aires	4321-7800		SARMIENTO	735			San Nicolas	1	1041	C1041AAO
572	-58.3735003086887	-34.6044134298383	Banco Do Brasil	Sucursal			SARMIENTO	487			San Nicolas	1	1041	C1041AAI
566	-58.3718385416789	-34.6042823710733	Banco Macro	Sucursal - Microcentro			SARMIENTO	355			San Nicolas	1	1041	C1041AAG
558	-58.3727695458574	-34.6043562251013	Banco Macro	Sucursal - Casa Central			SARMIENTO	401			San Nicolas	1	1041	C1041AAI
537	-58.37732951611	-34.6047324758864	Banco Supervielle	Sucursal - Microcentro	4324-8597/4324-8598/4324-8599	microcentro@supervielle.com.ar	SARMIENTO	752			San Nicolas	1	1041	C1041AAP
502	-58.3760561727419	-34.6046528609147	Banco Santander Rio	Sucursal 132 - Microcentro	4018-1700		SARMIENTO	662			San Nicolas	1	1041	C1041AAN
388	-58.3722732853122	-34.6043776326659	Bbva Banco Frances	Sucursal 141 - Microcentro	4331-3541/4331-3542/4331-3543/4331-3544/4331-3545		SARMIENTO	400			San Nicolas	1	1041	C1041AAH
66	-58.3756678217206	-34.6046272126382	Banco Ciudad De Buenos Aires	Sucursal 111 - Centro	4329-8716/4329-8943	scentro@bancociudad.com.ar	SARMIENTO	630			San Nicolas	1	1041	C1041AAN
433	-58.4748526124723	-34.6779340377418	Bbva Banco Frances	Sucursal 137 - Villa Lugano	4602-3554/4602-3565/4602-4635		SAYOS	5717			Villa Lugano	8	1439	C1439CAU
698	-58.4156445158688	-34.5848952305015	Banco Itau	Sucursal 095 - Botanico	4831-9861/4831-0123		SCALABRINI ORTIZ RAUL	2524			Palermo	14	1425	C1425DBT
567	-58.4235661474982	-34.5900963372241	Banco Macro	Sucursal - Palermo			SCALABRINI ORTIZ RAUL	1729			Palermo	14	1414	C1414DOE
549	-58.4393369886997	-34.6003366157719	Banco Supervielle	Sucursal - Villa Crespo	4858-1248/4858-1249/4858-1250/4858-1251	villacrespo@supervielle.com.ar	SCALABRINI ORTIZ RAUL	249			Villa Crespo	15	1414	C1414DNC
407	-58.416438036116	-34.5853425321394	Bbva Banco Frances	Sucursal 174 - Palermo	4833-1651/4833-1685/4833-1732/4833-1756		SCALABRINI ORTIZ RAUL	2486			Palermo	14	1425	C1425DBS
250	-58.4317237034957	-34.5954763610999	Banco Galicia	Sucursal 25 - Villa Crespo	4773-1244/4777-1179/4777-0822		SCALABRINI ORTIZ RAUL	945			Villa Crespo	15	1414	C1414DNJ
781	-58.4980502742395	-34.6214237966912	Caja De Credito Floresta Luro Velez Cooperativa	Sucursal - Casa Central	4639-8550		SEGUROLA	1599			Floresta	10	1407	C1407AOE
53	-58.4980502742395	-34.6214237966912	Banco Ciudad De Buenos Aires	Sucursal 59 - Montecastro	4639-8550/4639-8552	suc59@bancociudad.com.ar	SEGUROLA AV.	1599			Floresta	10	1407	C1407AOE
69	-58.4637744022964	-34.6857360114173	Banco Ciudad De Buenos Aires	Sucursal 24 - Lugano	4605-6808/4605-0652	suc24.bancociudad.com.ar	SOLDADO DE LA FRONTERA	5243			Villa Lugano	8	1439	C1439FPG
687	-58.3538326866767	-34.6333674971275	Banco Itau	Sucursal 024 - Liniers	4644-5836/4644-5863/4644-5874		SUAREZ	44			Boca	4	1162	C1162AEB
61	-58.3787726473906	-34.6415571301622	Banco Ciudad De Buenos Aires	Anexo C.G.P. Nº 3	4301-1603/4301-4192		SUAREZ AV	2032	Piso 1		Barracas	4	1288	C1288AFD
546	-58.3801201058858	-34.5931667611943	Banco Supervielle	Sucursal - Plaza San Martin	4394-2573/4394-2578/4393-6284	plazasanmartin@supervielle.com.ar	SUIPACHA	1280			Retiro	1	1011	C1011ACB
293	-58.4642346941018	-34.5704473535925	Banco Galicia	Sucursal 245 - Belgrano R	4514-6625/4514-6626/4514-6627/4514-6628		SUPERI	1801			Belgrano	13	1430	C1430FDA
