Provincia	Partido	Localidad	ADSL	Cablemódem	Dial Up	Fibra óptica	4G	3G	Telefonía Fija	Wireless	Satelital	Indicador
LA RIOJA	Arauco	Machigasta	0	0	0	0	1	1	0	0	0	2
LA RIOJA	Arauco	San Antonio	0	0	0	0	1	0	0	0	0	1
LA RIOJA	Arauco	Termas de Santa Teresita	0	0	0	0	0	0	0	0	0	0
LA RIOJA	Arauco	Villa Mazán	0	0	0	0	0	0	1	1	0	2
LA RIOJA	Capital	La Rioja	1	1	1	1	1	1	1	1	1	9
LA RIOJA	Castro Barros	Aminga	0	1	0	1	0	0	1	1	0	4
LA RIOJA	Castro Barros	Anillaco	0	1	0	1	1	0	1	0	1	5
LA RIOJA	Castro Barros	Anjullón	0	1	0	1	0	0	1	1	0	4
LA RIOJA	Castro Barros	Chuquis	0	1	0	0	0	0	0	0	0	1
LA RIOJA	Castro Barros	Los Molinos	0	1	0	0	0	0	0	1	0	2
LA RIOJA	Castro Barros	Pinchas	0	1	0	0	0	0	0	1	0	2
LA RIOJA	Castro Barros	San Pedro	0	1	0	0	0	0	1	1	0	3
LA RIOJA	Castro Barros	Santa Vera Cruz	0	0	0	0	0	0	0	1	0	1
LA RIOJA	Chamical	Chamical	1	1	0	1	1	1	1	1	1	8
LA RIOJA	Chamical	Polco	0	0	0	0	0	0	0	0	0	0
LA RIOJA	Chilecito	Anguinan	0	0	0	0	0	0	0	0	0	0
LA RIOJA	Chilecito	Chilecito	1	1	0	1	1	1	1	1	0	7
LA RIOJA	Chilecito	Colonia Anguinán	0	1	0	1	0	0	1	1	0	4
LA RIOJA	Chilecito	Colonia Catinzaco	0	0	0	0	0	0	0	0	0	0
LA RIOJA	Chilecito	Colonia Malligasta	0	0	0	0	0	0	0	0	0	0
LA RIOJA	Chilecito	Colonia Vichigasta	0	0	0	0	0	0	0	0	1	1
LA RIOJA	Chilecito	Guanchín	0	0	0	0	0	0	0	1	0	1
LA RIOJA	Chilecito	La Puntilla	0	0	0	0	0	0	0	0	0	0
LA RIOJA	Chilecito	Los Sarmientos	0	0	0	0	1	0	0	0	0	1
LA RIOJA	Chilecito	Malligasta	0	0	0	0	0	0	1	1	0	2
LA RIOJA	Chilecito	Miranda	0	0	0	0	0	0	1	0	0	1
LA RIOJA	Chilecito	Nonogasta	1	1	0	1	1	1	1	1	1	8
LA RIOJA	Chilecito	San Miguel	0	0	0	0	0	0	0	0	0	0
LA RIOJA	Chilecito	San Nicolás	0	0	0	0	0	0	0	1	0	1
LA RIOJA	Chilecito	Sañogasta	0	0	0	0	1	1	1	1	0	4
LA RIOJA	Chilecito	Santa Florentina	0	0	0	0	0	0	0	1	0	1
LA RIOJA	Chilecito	Tilimuqui	0	0	0	0	0	0	0	1	0	1
LA RIOJA	Chilecito	Vichigasta	1	0	0	1	1	1	1	1	1	7
LA RIOJA	Coronel Felipe Varela	Aicuña	0	0	0	0	0	0	0	1	0	1
LA RIOJA	Coronel Felipe Varela	Guandacol	0	1	0	1	1	0	1	0	1	5
LA RIOJA	Coronel Felipe Varela	Los Palacios	0	0	0	0	1	0	0	1	0	2
LA RIOJA	Coronel Felipe Varela	Pagancillo	0	0	0	1	1	0	0	1	0	3
LA RIOJA	Coronel Felipe Varela	Santa Clara	0	0	0	0	0	0	0	0	0	0
LA RIOJA	Coronel Felipe Varela	Villa Unión	0	1	0	1	1	0	1	1	1	6
LA RIOJA	Famatina	Alto Carrizal	0	0	0	0	0	0	0	0	0	0
LA RIOJA	Famatina	Angulos	0	0	0	0	0	0	1	1	0	2
LA RIOJA	Famatina	Antinaco	0	0	0	0	0	0	0	0	0	0
LA RIOJA	Famatina	Bajo Carrizal	0	0	0	0	0	0	0	0	0	0
LA RIOJA	Famatina	Campanas	0	0	0	1	1	0	1	1	0	4
LA RIOJA	Famatina	Chañarmuyo	0	0	0	0	0	0	0	1	0	1
LA RIOJA	Famatina	Famatina	1	1	0	1	1	1	1	1	0	7
LA RIOJA	Famatina	La Cuadra	0	0	0	0	0	0	0	1	0	1
LA RIOJA	Famatina	Pituil	0	0	0	0	1	0	1	1	0	3
LA RIOJA	Famatina	Plaza Vieja	0	0	0	0	0	0	0	0	0	0
LA RIOJA	Famatina	Santa Cruz	0	0	0	0	0	0	0	1	0	1
LA RIOJA	Famatina	Santo Domingo	0	0	0	0	0	0	0	0	0	0
LA RIOJA	General Angel V. Peñaloza	Punta de los Llanos	0	0	0	1	1	0	1	1	0	4
LA RIOJA	General Angel V. Peñaloza	Tama	1	0	0	1	1	0	1	1	0	5
LA RIOJA	General Belgrano	Castro Barros	0	0	0	0	0	0	0	1	0	1
LA RIOJA	General Belgrano	Chañar	1	0	0	1	0	1	1	1	0	5
LA RIOJA	General Belgrano	Loma Blanca	0	0	0	0	1	0	0	0	1	2
LA RIOJA	General Belgrano	Olta	0	1	0	1	1	1	1	1	1	7
LA RIOJA	General Juan F. Quiroga	Malanzán	0	0	0	1	1	0	1	1	0	4
LA RIOJA	General Juan F. Quiroga	Nácate	0	0	0	0	0	0	1	1	0	2
LA RIOJA	General Juan F. Quiroga	Portezuelo	0	0	0	1	1	0	1	1	0	4
LA RIOJA	General Juan F. Quiroga	San Antonio	0	0	0	0	0	0	1	1	0	2
LA RIOJA	General Lamadrid	Villa Castelli	0	0	0	1	1	0	1	1	0	4
LA RIOJA	General Ocampo	Ambil	0	0	0	0	0	0	0	1	0	1
LA RIOJA	General Ocampo	Colonia Ortiz de Ocampo	0	0	0	0	0	0	0	0	0	0
LA RIOJA	General Ocampo	Milagro	0	1	0	1	1	0	1	0	0	4
LA RIOJA	General Ocampo	Olpas	0	0	0	0	0	0	0	0	0	0
LA RIOJA	General Ocampo	Santa Rita de Catuna	0	1	0	0	0	0	1	0	1	3
LA RIOJA	General San Martín	Ulapes	0	1	0	1	1	0	1	1	0	5
LA RIOJA	Independencia	Amaná	1	0	0	0	0	0	1	1	0	3
LA RIOJA	Independencia	Patquía	1	0	0	1	1	1	1	1	0	6
LA RIOJA	Rosario Vera Peñaloza	Chepes	1	1	0	1	1	0	1	1	1	7
LA RIOJA	Rosario Vera Peñaloza	Desiderio Tello	0	0	0	0	1	0	1	1	0	3
LA RIOJA	San Blas de los Sauces	ALPASINCHE	0	0	0	1	1	0	0	1	0	3
LA RIOJA	San Blas de los Sauces	Amuschina	0	0	0	0	0	0	0	0	0	0
LA RIOJA	San Blas de los Sauces	Andolucas	0	0	0	0	0	0	0	0	0	0
LA RIOJA	San Blas de los Sauces	Chaupihuasi	0	0	0	0	0	0	0	0	0	0
LA RIOJA	San Blas de los Sauces	Cuipan	0	0	0	0	1	0	0	0	0	1
LA RIOJA	San Blas de los Sauces	Las Talas	0	0	0	0	0	0	0	0	0	0
LA RIOJA	San Blas de los Sauces	Los Robles	0	0	0	0	0	0	0	0	1	1
LA RIOJA	San Blas de los Sauces	Salicas	0	0	0	0	0	0	0	0	0	0
LA RIOJA	San Blas de los Sauces	Salicas - San Blas	0	0	0	0	0	0	1	1	0	2
LA RIOJA	San Blas de los Sauces	San Blas	0	0	0	0	0	0	0	0	0	0
LA RIOJA	San Blas de los Sauces	Shaqui	0	0	0	0	0	0	0	0	0	0
LA RIOJA	San Blas de los Sauces	Suriyaco	0	0	0	0	0	0	0	0	0	0
LA RIOJA	San Blas de los Sauces	Tuyubil	0	0	0	0	0	0	0	0	0	0
LA RIOJA	Sanagasta	Villa Sanagasta	0	0	0	0	1	1	0	0	0	2
LA RIOJA	Sanagasta	Villa Sanagasta	0	1	0	1	1	1	1	1	1	7
LA RIOJA	Vinchina	Jagüé	0	0	0	0	0	0	1	1	0	2
LA RIOJA	Vinchina	Villa San José de Vinchina	0	0	0	1	1	0	1	1	0	4
MENDOZA	Capital	Mendoza	1	1	1	1	1	1	1	1	1	9
MENDOZA	General Alvear	Bowen	0	1	1	0	1	1	1	1	0	6
MENDOZA	General Alvear	Carmensa	0	0	0	0	1	0	1	1	0	3
MENDOZA	General Alvear	General Alvear	1	1	1	1	1	1	1	1	1	9
MENDOZA	General Alvear	Los Compartos	0	0	0	0	1	1	0	0	0	2
MENDOZA	Godoy Cruz	Gobernador Benegas	0	0	0	1	1	1	0	0	0	3
MENDOZA	Godoy Cruz	Godoy Cruz	1	1	1	1	1	1	1	1	1	9
MENDOZA	Godoy Cruz	LAS TORTUGAS	0	0	0	1	1	1	0	0	0	3
MENDOZA	Godoy Cruz	Presidente Sarmiento	0	0	0	0	0	0	0	0	0	0
MENDOZA	Godoy Cruz	SAN FRANCISCO DEL MONTE	0	0	0	1	1	1	0	0	0	3
MENDOZA	Godoy Cruz	Villa Hipodromo	0	0	0	1	1	1	0	0	0	3
MENDOZA	Godoy Cruz	Villa Marini	0	0	0	0	1	1	0	0	0	2
MENDOZA	Guaymallén	BERMEJO	0	0	0	1	1	1	0	0	0	3
MENDOZA	Guaymallén	BUENA NUEVA	0	0	0	1	1	1	0	0	1	4
MENDOZA	Guaymallén	Capilla Del Rosario	0	0	0	1	1	1	0	0	0	3
MENDOZA	Guaymallén	COLONIA SEGOVIA	0	0	0	0	1	1	0	0	0	2
MENDOZA	Guaymallén	Colonia Segovia	0	0	0	1	1	1	0	1	0	4
MENDOZA	Guaymallén	DORREGO	0	0	0	1	1	1	0	0	0	3
MENDOZA	Guaymallén	EL SAUCE	0	0	0	1	1	1	0	0	0	3
MENDOZA	Guaymallén	GENERAL BELGRANO	0	0	0	0	1	1	0	0	0	2
MENDOZA	Guaymallén	Guaymallén	1	1	1	1	1	1	1	1	0	8
MENDOZA	Guaymallén	JESUS NAZARENO	0	0	0	1	1	1	0	0	0	3
MENDOZA	Guaymallén	KILOMETRO 11 (GUAYMALLEN)	0	0	0	0	0	0	0	0	0	0
MENDOZA	Guaymallén	La Primavera	0	0	0	0	0	0	0	1	0	1
MENDOZA	Guaymallén	LAS CAÑAS	0	0	0	1	1	1	0	0	0	3
MENDOZA	Guaymallén	Los Corralitos	1	0	1	0	1	1	1	1	1	7
MENDOZA	Guaymallén	PEDRO MOLINA	0	0	0	1	1	1	0	0	0	3
MENDOZA	Guaymallén	Puente de Hierro	1	0	1	0	1	1	1	1	0	6
MENDOZA	Guaymallén	RODEO DE LA CRUZ	0	0	0	1	1	1	0	0	1	4
MENDOZA	Guaymallén	SAN FRANCISCO DEL MONTE	0	0	0	1	1	1	0	0	0	3
MENDOZA	Guaymallén	San Jose	0	0	0	1	1	1	0	0	0	3
MENDOZA	Guaymallén	VILLA NUEVA	0	0	0	0	1	1	0	0	0	2
MENDOZA	Junín	ALTO VERDE	0	0	0	0	0	0	0	0	0	0
MENDOZA	Junín	Ingeniero Giagnoni	1	0	1	1	1	1	1	1	0	7
MENDOZA	Junín	Junín	1	0	1	1	1	1	1	1	0	7
MENDOZA	Junín	La Colonia	0	0	0	1	1	1	0	1	1	5
MENDOZA	Junín	Los Barriales	1	0	1	0	1	1	1	1	0	6
MENDOZA	Junín	Medrano	0	0	0	0	0	0	0	1	0	1
MENDOZA	Junín	Phillips	0	0	0	0	0	0	1	1	0	2
MENDOZA	Junín	Rodríguez Peña	0	0	0	0	1	0	1	1	0	3
MENDOZA	La Paz	Desaguadero	0	0	0	0	1	1	1	0	0	3
MENDOZA	La Paz	La Paz	1	0	0	1	1	1	1	1	0	6
MENDOZA	La Paz	Villa Antigua	0	0	0	0	0	0	0	0	0	0
MENDOZA	Las Heras	Blanco Encalada	0	0	0	0	0	0	1	0	0	1
MENDOZA	Las Heras	Capdeville	0	0	0	0	1	0	0	0	0	1
MENDOZA	Las Heras	El Algarrobal	0	0	0	0	1	1	0	0	0	2
MENDOZA	Las Heras	El Borbollon	0	0	0	0	1	1	0	0	0	2
MENDOZA	Las Heras	EL CHALLAO	0	0	0	1	0	0	0	0	0	1
MENDOZA	Las Heras	EL PLUMERILLO	0	0	0	1	1	1	0	0	0	3
MENDOZA	Las Heras	EL RESGUARDO	0	0	0	1	0	1	0	0	0	2
MENDOZA	Las Heras	EL ZAPALLAR	0	0	0	1	1	1	0	0	0	3
MENDOZA	Las Heras	Jocolí	0	0	0	0	1	1	1	0	0	3
MENDOZA	Las Heras	La Cieneguita	0	0	0	0	1	1	0	0	0	2
MENDOZA	Las Heras	Las Cuevas	0	0	0	0	1	1	0	0	0	2
MENDOZA	Las Heras	Las Heras	1	1	1	1	1	1	1	1	1	9
MENDOZA	Las Heras	Los Penitentes	0	0	0	0	0	0	0	0	0	0
MENDOZA	Las Heras	Panquehua	0	0	0	1	1	1	0	0	0	3
MENDOZA	Las Heras	Papagayos	0	0	0	0	1	1	0	0	1	3
MENDOZA	Las Heras	Polvaredas	0	0	0	0	0	0	0	0	0	0
MENDOZA	Las Heras	Puente del Inca	0	0	0	0	1	1	0	0	1	3
MENDOZA	Las Heras	Punta de Vacas	0	0	0	0	0	0	0	0	0	0
MENDOZA	Las Heras	Sierras De Encalada	0	0	0	0	1	1	0	0	0	2
MENDOZA	Las Heras	Uspallata	1	0	1	1	1	1	1	0	0	6
MENDOZA	Lavalle	3 de Mayo	0	0	0	0	1	0	1	1	0	3
MENDOZA	Lavalle	Barrio Alto del Olvido	0	0	0	0	0	0	0	0	0	0
MENDOZA	Lavalle	Barrio Jocolí II	0	0	0	0	0	0	0	0	0	0
MENDOZA	Lavalle	Barrio La Esperanza	0	0	0	0	0	0	0	0	0	0
MENDOZA	Lavalle	Barrio La Palmera	0	0	0	0	0	0	0	0	0	0
MENDOZA	Lavalle	Barrio La Pega	0	0	0	0	0	0	1	0	0	1
MENDOZA	Lavalle	Barrio Lagunas de Bartoluzzi	0	0	0	0	0	0	0	0	0	0
MENDOZA	Lavalle	Barrio Los Jarilleros	0	0	0	0	0	0	0	0	0	0
MENDOZA	Lavalle	Barrio Los Olivos	1	0	0	0	0	0	1	0	0	2
MENDOZA	Lavalle	Barrio Virgen del Rosario	0	0	0	0	0	0	0	0	0	0
MENDOZA	Lavalle	Costa de Araujo	0	0	0	1	1	1	0	1	0	4
MENDOZA	Lavalle	El Paramillo	0	0	0	0	0	0	0	0	0	0
MENDOZA	Lavalle	El Vergel	0	0	0	0	0	0	0	1	0	1
MENDOZA	Lavalle	Ingeniero Gustavo André	0	0	0	0	0	0	0	1	0	1
MENDOZA	Lavalle	Jocolí	0	0	0	0	0	0	0	1	0	1
MENDOZA	Lavalle	Jocolí Viejo	0	0	0	0	0	0	0	1	0	1
MENDOZA	Lavalle	Las Violetas	0	0	0	0	0	0	0	0	0	0
MENDOZA	Lavalle	Villa Tulumaya	0	0	0	1	1	1	0	1	0	4
MENDOZA	Luján de Cuyo	Agrelo	1	0	0	1	1	1	1	1	0	6
MENDOZA	Luján de Cuyo	Barrio Adina I Y Ii	0	0	0	0	1	1	0	0	0	2
MENDOZA	Luján de Cuyo	Barrio Perdriel IV	0	0	0	1	1	0	0	1	0	3
MENDOZA	Luján de Cuyo	Cacheuta	1	0	0	0	1	1	1	1	0	5
MENDOZA	Luján de Cuyo	CARRODILLA	0	0	0	1	1	1	0	1	0	4
MENDOZA	Luján de Cuyo	CHACRAS DE CORIA	0	0	0	1	1	1	0	1	0	4
MENDOZA	Luján de Cuyo	Costa Flores	0	0	0	1	1	1	0	1	0	4
MENDOZA	Luján de Cuyo	El Carmelo	0	0	0	0	0	0	0	0	0	0
MENDOZA	Luján de Cuyo	El Carrizal	0	0	0	0	1	0	0	1	0	2
MENDOZA	Luján de Cuyo	El Salto	0	0	0	0	0	0	1	1	0	2
MENDOZA	Luján de Cuyo	La Puntilla	0	0	0	1	0	0	0	1	0	2
MENDOZA	Luján de Cuyo	Las Carditas	0	0	0	0	0	0	0	0	0	0
MENDOZA	Luján de Cuyo	Las Compuertas	1	0	1	0	1	0	1	1	0	5
MENDOZA	Luján de Cuyo	Las Vegas	0	0	0	0	0	0	1	1	0	2
MENDOZA	Luján de Cuyo	Los Manantiales	0	0	0	0	1	1	0	0	0	2
MENDOZA	Luján de Cuyo	Luján de Cuyo	1	1	1	1	1	1	1	1	0	8
MENDOZA	Luján de Cuyo	MAYOR DRUMMOND	0	0	0	1	1	1	0	1	0	4
MENDOZA	Luján de Cuyo	Perdriel	1	0	1	1	0	1	1	1	0	6
MENDOZA	Luján de Cuyo	Piedras Blancas	0	0	0	0	0	0	0	0	0	0
MENDOZA	Luján de Cuyo	Potrerillos	0	0	0	1	1	1	1	1	1	6
MENDOZA	Luján de Cuyo	Ugarteche	0	0	0	1	1	1	1	1	0	5
MENDOZA	Luján de Cuyo	Valle Del Sol	0	0	0	0	0	0	0	0	0	0
MENDOZA	Luján de Cuyo	Villa El Refugio	0	0	0	0	0	0	0	0	0	0
MENDOZA	Luján de Cuyo	VISTALBA	0	0	0	1	1	1	0	1	0	4
MENDOZA	Maipú	Barrancas	0	0	0	0	1	1	1	1	0	4
MENDOZA	Maipú	Barrio Jesús de Nazaret	0	0	0	0	0	0	0	1	0	1
MENDOZA	Maipú	COQUIMBITO	0	0	0	1	1	1	0	0	0	3
MENDOZA	Maipú	Cruz de Piedra	0	0	0	1	1	1	1	1	0	5
MENDOZA	Maipú	El Pedregal	0	0	0	0	0	0	0	1	0	1
MENDOZA	Maipú	Fray Luis Beltrán	1	1	1	1	1	1	1	1	0	8
MENDOZA	Maipú	GENERAL GUTIERREZ	0	0	0	1	1	1	0	0	0	3
MENDOZA	Maipú	LUZURIAGA	0	0	0	1	1	1	0	0	0	3
MENDOZA	Maipú	Maipú	1	1	1	1	1	1	1	1	0	8
MENDOZA	Maipú	Rodeo del Medio	1	0	1	1	1	1	1	1	0	7
MENDOZA	Maipú	Russell	1	0	1	1	1	1	1	0	0	6
MENDOZA	Maipú	San Roque	1	0	1	1	1	1	1	1	0	7
MENDOZA	Maipú	Villa Teresa	0	0	0	0	0	0	0	1	0	1
MENDOZA	Malargüe	Agua Escondida	0	0	0	0	1	1	0	0	0	2
MENDOZA	Malargüe	Bardas Blancas	0	0	0	0	1	0	1	0	0	2
MENDOZA	Malargüe	Las Leñas	0	0	0	1	1	1	1	0	0	4
MENDOZA	Malargüe	Malargüe	0	1	0	1	1	1	1	1	1	7
MENDOZA	Rivadavia	Andrade	0	0	0	0	0	0	0	1	0	1
MENDOZA	Rivadavia	Barrio Cooperativa Los Campamentos	0	0	0	0	1	0	0	1	0	2
MENDOZA	Rivadavia	Barrio Rivadavia	0	0	0	0	0	0	0	1	0	1
MENDOZA	Rivadavia	Cuadro Ortega	0	0	0	0	0	1	0	0	0	1
MENDOZA	Rivadavia	El Mirador	0	0	0	1	0	0	0	1	0	2
MENDOZA	Rivadavia	La Central	0	0	0	0	1	1	0	1	0	3
MENDOZA	Rivadavia	La Esperanza	0	0	0	0	0	0	0	1	0	1
MENDOZA	Rivadavia	La Florida	0	0	0	0	0	0	0	1	0	1
MENDOZA	Rivadavia	La Libertad	0	0	0	0	0	0	0	1	0	1
MENDOZA	Rivadavia	Los Árboles	0	0	0	0	0	0	0	1	0	1
MENDOZA	Rivadavia	Los Campamentos	0	0	0	0	1	0	1	1	0	3
MENDOZA	Rivadavia	Medrano	0	0	1	0	1	1	1	1	0	5
MENDOZA	Rivadavia	Mundo Nuevo	0	0	0	0	1	1	0	1	0	3
MENDOZA	Rivadavia	Reducción de Abajo	0	0	0	0	0	0	1	1	0	2
MENDOZA	Rivadavia	Rivadavia	1	0	1	1	1	1	1	1	1	8
MENDOZA	Rivadavia	Santa María de Oro	0	0	0	0	0	0	0	1	0	1
MENDOZA	San Carlos	Barrio Carrasco	0	0	0	0	0	0	0	0	0	0
MENDOZA	San Carlos	Barrio El Cepillo	0	0	0	0	0	0	0	1	0	1
MENDOZA	San Carlos	Chilecito	0	0	0	0	1	1	0	1	0	3
MENDOZA	San Carlos	Eugenio Bustos	1	0	0	0	1	1	1	1	0	5
MENDOZA	San Carlos	La Consulta	1	0	0	0	1	1	1	1	1	6
MENDOZA	San Carlos	Pareditas	0	0	0	1	1	1	1	1	0	5
MENDOZA	San Carlos	San Carlos	0	1	0	0	1	1	0	1	0	4
MENDOZA	San Martín	Alto Salvador	0	0	0	1	0	0	1	1	0	3
MENDOZA	San Martín	Alto Verde	0	0	0	1	0	0	0	1	0	2
MENDOZA	San Martín	Barrio Chivilcoy	0	0	0	0	0	0	0	0	0	0
MENDOZA	San Martín	Barrio Emanuel	0	0	0	0	0	0	0	0	0	0
MENDOZA	San Martín	Barrio La Estación	0	0	0	0	0	0	0	0	0	0
MENDOZA	San Martín	Barrio Los Charabones	0	0	0	0	0	0	0	0	0	0
MENDOZA	San Martín	Barrio Ntra. Sra. De Fátima	0	0	0	0	0	1	0	0	0	1
MENDOZA	San Martín	Chapanay	0	0	1	1	1	1	1	1	0	6
MENDOZA	San Martín	Chivilcoy	0	0	0	0	0	0	0	0	0	0
MENDOZA	San Martín	El Espino	0	0	0	0	0	0	0	1	0	1
MENDOZA	San Martín	El Ramblón	0	0	0	0	0	0	0	1	0	1
MENDOZA	San Martín	Montecaseros	0	0	0	0	1	1	1	1	0	4
MENDOZA	San Martín	Nueva California	0	0	0	0	0	0	0	1	0	1
MENDOZA	San Martín	PALMIRA	0	0	0	1	1	1	0	1	0	4
MENDOZA	San Martín	San Martín	0	1	0	1	1	1	0	1	1	6
MENDOZA	San Martín	Tres Porteñas	0	0	0	1	1	1	1	1	0	5
MENDOZA	San Rafael	25 de Mayo	0	1	1	0	1	1	1	1	0	6
MENDOZA	San Rafael	Barrio Campos El Toledano	0	0	0	0	1	1	0	0	0	2
MENDOZA	San Rafael	Barrio Echeverria	0	0	0	0	1	1	0	0	0	2
MENDOZA	San Rafael	Barrio El Nevado	0	0	0	0	0	0	0	0	0	0
MENDOZA	San Rafael	Barrio Empleados de Comercio	0	0	0	0	0	0	0	0	0	0
MENDOZA	San Rafael	Barrio Intendencia	0	0	0	0	1	1	1	0	0	3
MENDOZA	San Rafael	Barrio Las Rosas	0	0	0	0	0	0	0	0	0	0
MENDOZA	San Rafael	Barrio Primavera	0	0	0	0	0	0	0	0	0	0
MENDOZA	San Rafael	Capitán Montoya	0	0	0	0	1	1	0	1	0	3
MENDOZA	San Rafael	Cuadro Benegas	1	0	1	1	0	0	1	1	0	5
MENDOZA	San Rafael	Cuadro Nacional	0	0	0	0	1	1	0	0	0	2
MENDOZA	San Rafael	El Nihuil	0	0	0	0	0	0	1	1	0	2
MENDOZA	San Rafael	El Sosneado	0	0	0	0	0	0	0	0	0	0
MENDOZA	San Rafael	El Tropezón	0	0	0	0	0	0	0	0	0	0
MENDOZA	San Rafael	Goudge	0	1	0	0	1	1	1	1	0	5
MENDOZA	San Rafael	Jaime Prats	0	0	0	0	0	0	1	1	0	2
MENDOZA	San Rafael	La Llave Nueva	0	0	0	0	0	0	1	0	0	1
MENDOZA	San Rafael	Las Malvinas	0	0	0	0	0	0	1	1	0	2
MENDOZA	San Rafael	Los Reyunos	0	0	0	0	1	0	0	0	0	1
MENDOZA	San Rafael	Monte Comán	0	0	0	1	1	1	1	1	0	5
MENDOZA	San Rafael	Pobre Diablo	0	0	0	0	1	1	0	0	0	2
MENDOZA	San Rafael	Punta del Agua	0	0	0	1	0	0	0	0	0	1
MENDOZA	San Rafael	Rama Caída	0	0	0	0	1	1	1	1	0	4
MENDOZA	San Rafael	Real del Padre	0	0	0	0	1	1	1	1	0	4
MENDOZA	San Rafael	Salto de Las Rosas	0	0	1	0	1	1	1	1	0	5
MENDOZA	San Rafael	San Rafael	1	1	1	1	1	1	1	1	0	8
MENDOZA	San Rafael	Villa Atuel	0	0	0	0	1	1	1	1	0	4
MENDOZA	San Rafael	Villa Atuel Norte	0	0	0	0	1	1	1	0	0	3
MENDOZA	Santa Rosa	Barrio 12 de Octubre	0	0	0	1	1	0	0	0	0	2
MENDOZA	Santa Rosa	Barrio María Auxiliadora	0	0	0	0	1	1	0	0	0	2
MENDOZA	Santa Rosa	Barrio Molina Cabrera	0	0	0	0	0	0	0	0	0	0
MENDOZA	Santa Rosa	La Dormida	0	0	0	1	1	1	1	1	0	5
MENDOZA	Santa Rosa	Las Catitas	0	0	0	0	1	1	1	1	0	4
MENDOZA	Santa Rosa	Santa Rosa	0	0	0	1	0	0	1	1	0	3
MENDOZA	Tunuyán	Barrio San Cayetano	0	0	0	0	0	0	0	0	0	0
MENDOZA	Tunuyán	Campo Los Andes	0	1	0	0	0	0	0	0	0	1
MENDOZA	Tunuyán	Colonia Las Rosas	0	0	0	0	1	1	1	1	0	4
MENDOZA	Tunuyán	El Manzano	0	0	0	0	1	1	0	0	0	2
MENDOZA	Tunuyán	Los Sauces	0	1	0	1	1	1	1	0	0	5
MENDOZA	Tunuyán	Tunuyán	1	1	1	1	1	1	1	1	0	8
MENDOZA	Tunuyán	Vista Flores	0	0	0	0	1	1	1	1	0	4
MENDOZA	Tupungato	Barrio Belgrano Norte	0	0	0	0	0	0	0	0	0	0
MENDOZA	Tupungato	Cordón del Plata	0	0	0	0	1	1	1	1	0	4
MENDOZA	Tupungato	El Peral	0	0	0	0	0	0	0	0	0	0
MENDOZA	Tupungato	El Zampal	0	0	0	0	1	0	0	0	0	1
MENDOZA	Tupungato	La Arboleda	0	0	0	0	1	0	0	1	0	2
MENDOZA	Tupungato	San José	0	0	0	1	1	1	0	1	0	4
MENDOZA	Tupungato	Tupungato	1	0	0	1	1	1	1	1	1	7
MENDOZA	Tupungato	Villa Bastias	0	0	0	0	0	0	0	0	0	0
MISIONES	25 de Mayo	25 de Mayo	0	0	0	0	1	0	1	0	1	3
MISIONES	25 de Mayo	Alba Posse	0	0	0	1	1	0	1	0	0	3
MISIONES	25 de Mayo	Alicia Baja	0	0	0	0	0	0	0	1	0	1
MISIONES	25 de Mayo	Colonia Alicia	0	0	0	0	1	0	0	1	0	2
MISIONES	25 de Mayo	Colonia Aurora	0	0	0	0	1	0	1	1	1	4
MISIONES	25 de Mayo	San Francisco de Asís	0	0	0	1	0	0	0	1	0	2
MISIONES	25 de Mayo	Santa Rita	0	0	0	1	1	0	1	1	1	5
MISIONES	Apóstoles	Apóstoles	1	1	0	1	1	1	1	1	1	8
MISIONES	Apóstoles	Azara	0	1	0	0	1	1	1	1	1	6
MISIONES	Apóstoles	Barrio Rural	0	0	0	0	0	0	0	0	0	0
MISIONES	Apóstoles	Estación Apóstoles	0	0	0	0	1	1	0	0	0	2
MISIONES	Apóstoles	Pindapoy	0	0	0	0	0	0	0	0	0	0
MISIONES	Apóstoles	Rincón de Azara	0	0	0	0	0	0	0	0	0	0
MISIONES	Apóstoles	San José	1	0	0	1	1	1	1	1	0	6
MISIONES	Apóstoles	Tres Capones	0	0	0	0	0	0	0	0	0	0
MISIONES	Cainguás	1º de Mayo	0	0	0	0	1	0	0	0	0	1
MISIONES	Cainguás	Aristóbulo del Valle	1	1	0	1	1	1	1	0	1	7
MISIONES	Cainguás	Campo Grande	1	0	0	1	1	1	1	1	1	7
MISIONES	Cainguás	Dos de Mayo Núcleo I	0	0	0	1	0	0	1	0	0	2
MISIONES	Cainguás	Dos de Mayo Núcleo II	0	0	0	0	0	0	0	0	0	0
MISIONES	Cainguás	Dos de Mayo Núcleo III	0	0	0	0	0	0	0	1	0	1
MISIONES	Cainguás	Kilómetro 17	0	0	0	0	0	0	0	0	0	0
MISIONES	Cainguás	Nucleo I	0	0	0	0	0	0	0	0	0	0
MISIONES	Cainguás	Nucleo Ii	0	0	0	0	1	0	0	0	0	1
MISIONES	Cainguás	Pueblo Illia	0	0	0	0	0	0	0	1	0	1
MISIONES	Cainguás	Salto Encantado	0	1	0	0	1	0	1	1	1	5
MISIONES	Candelaria	Barrio del Lago	0	0	0	1	0	0	0	0	0	1
MISIONES	Candelaria	Bonpland	1	0	0	0	1	0	1	0	0	3
MISIONES	Candelaria	Candelaria	1	1	0	0	1	1	1	0	1	6
MISIONES	Candelaria	Cerro Corá	0	0	0	0	1	0	0	0	0	1
